sale_id,game_id,platform,publisher,developer,games_sold,years
5235,952,PSP,D3 Publisher,1st Playable Productions,0.43,2009
5236,7572,DS,D3 Publisher,Aspect,0.42,2007
5237,914,PC,Sega,Sega,0.42,2017
5238,2127,PSP,Banpresto,Banpresto,0.42,2011
5239,7803,SAT,Sega,Sega,0.42,1997
5240,7716,GC,EA Sports BIG,NuFX,0.42,2002
5241,4812,XOne,Gearbox Software,Dynamic Pixels,0.42,2017
5242,5547,PSP,THQ,Juice Games,0.42,2006
5243,11767,PS2,Sierra Entertainment,Krome Studios,0.42,2007
5244,6736,GBA,Capcom,Capcom,0.42,2001
5245,8591,PSP,Disney Interactive Studios,Eurocom Entertainment Software,0.42,2007
5246,75,PS2,Eidos Interactive,Avalanche Software / Ritual Entertainment,0.42,2006
5247,7914,PS2,2K Sports,Kush Games,0.42,2005
5248,9658,PS4,Deep Silver,Volition Inc.,0.42,2015
5249,6702,GC,Electronic Arts,EA Los Angeles,0.42,2003
5250,71,Wii,EA Sports,EA Canada,0.42,2010
5251,11892,XB,Electronic Arts,Maxis,0.42,2003
5252,3927,3DS,Nintendo,Spike Chunsoft,0.42,2015
5253,2736,PS2,Hip Interactive,Frontier Developments,0.42,2004
5254,952,DS,D3 Publisher,1st Playable Productions,0.42,2009
5255,12014,PS,Fox Interactive,HyperBole Studios,0.42,1999
5256,11138,SNES,Namco,Namco,0.42,1991
5257,9144,PS,Sony Computer Entertainment,Traveller's Tales,0.42,1998
5258,12259,GC,Activision,Neversoft Entertainment,0.42,2005
5259,1872,X360,Electronic Arts,EA Los Angeles,0.42,2007
5260,3530,GBA,Nintendo,Nintendo EAD,0.42,2004
5261,9097,PSV,Xseed Games,Game Arts,0.42,2012
5262,12453,PS3,Disney Interactive Studios,Propaganda Games,0.42,2010
5263,4799,PC,Ninja Theory,Ninja Theory,0.42,2017
5264,1857,PS,Psygnosis,Psygnosis,0.42,1997
5265,339,PS2,Acclaim Entertainment,Acclaim Entertainment,0.42,2003
5266,1003,PS,Take-Two Interactive,Coresoft,0.42,2003
5267,7646,PSP,2K Sports,Visual Concepts,0.42,2010
5268,7613,PS,EA Sports,EA Black Box,0.42,2001
5269,4399,SAT,ESP,Game Arts,0.42,1997
5270,3335,XB,Sega,Kush Games,0.42,2004
5271,7343,PC,JForce Games,JForce Games,0.42,2014
5272,13422,GBA,Konami,Konami,0.42,2005
5273,4993,PS2,THQ,Climax Group,0.42,2003
5274,697,PS2,THQ,THQ Australia,0.42,2007
5275,4506,X360,Activision,Neversoft Entertainment,0.42,2009
5276,11150,PS2,Atari,Infogrames,0.42,2002
5277,5595,Wii,Ubisoft,Ubisoft Paris,0.42,2011
5278,4969,DS,Ubisoft,MTO,0.42,2006
5279,7609,Wii,EA Sports,Electronic Arts North Carolina,0.42,2009
5280,380,PS2,Activision,Creat Studio,0.42,2004
5281,10735,GBA,Ubisoft,LucasArts,0.42,2004
5282,6146,PS3,Warner Bros. Interactive,TT Games / Harmonix Music Systems,0.42,2009
5283,6164,GBA,Activision,Griptonite Games,0.42,2004
5284,5424,PS,TYO,TYO,0.42,1998
5285,495,PS,Sony Computer Entertainment,ARC Entertainment,0.42,1999
5286,8499,Wii,Ubisoft,Ubisoft,0.42,2007
5287,7900,XOne,EA Sports,EA Canada,0.42,2014
5288,7075,PSP,Namco Bandai,Banpresto,0.42,2008
5289,11443,XB,Atari,Pitbull Syndicate,0.42,2002
5290,10625,DS,THQ,Heavy Iron Studios,0.42,2009
5291,5016,Wii,Activision,Etranges Libellules,0.42,2010
5292,5445,PS2,Konami,Diamond Head,0.42,2004
5293,11489,PS2,THQ,Krome Studios,0.42,2003
5294,568,N64,3DO,3DO,0.42,2000
5295,885,PC,Electronic Arts,Digital Illusions CE,0.42,2004
5296,2846,N64,Nintendo,Newcom,0.42,2001
5297,5469,N64,Konami,Diamond Head,0.42,1999
5298,7861,N64,Midway Games,Unknown,0.42,2000
5299,9607,N64,Midway Games,Atari Games,0.42,1998
5300,5345,GC,Electronic Arts,EA Redwood Shores,0.42,2004
5301,3654,Wii,EA Sports,EA Canada,0.42,2013
5302,1296,PC,Double Fine Productions,Double Fine Productions,0.42,2013
5303,7683,PSP,EA Sports,EA Canada,0.42,2005
5304,2957,WiiU,Square Enix,Square Enix,0.42,2013
5305,7019,PS2,Sony Computer Entertainment,SCEA San Diego Studios,0.42,2008
5306,2173,XB,Konami,Konami Computer Entertainment Hawaii,0.42,2004
5307,6734,GC,Capcom,Atomic Planet Entertainment,0.42,2004
5308,2616,PS4,Bethesda Softworks,Arkane Studios,0.42,2015
5309,1992,DS,Activision,TOSE,0.42,2008
5310,7002,PS4,Electronic Arts,EA DICE,0.42,2016
5311,1471,WiiU,Activision,Treyarch,0.42,2012
5312,10997,SNES,Namco,Namco,0.42,1995
5313,11597,GBA,Majesco,Majesco Games,0.42,2004
5314,1435,PS2,Activision,Sand Grain Studios,0.42,2008
5315,6866,PS3,Konami Digital Entertainment,Konami,0.42,2013
5316,7941,Wii,EA Sports,EA Canada,0.42,2010
5317,11240,DS,Namco Bandai,Bandai Namco Games,0.42,2010
5318,4683,GC,Electronic Arts,Electronic Arts,0.42,2005
5319,12050,PS2,LucasArts,Frontier Developments,0.42,2007
5320,6769,PS,Capcom,Capcom,0.42,2001
5321,3460,PS3,Codemasters,Codemasters Birmingham,0.42,2014
5322,13436,PSP,Konami,Konami,0.42,2007
5323,1468,PC,Activision,Sledgehammer Games,0.42,2014
5324,1141,PS2,Majesco,Terminal Reality,0.42,2002
5325,10446,GC,Sega,Sonic Team,0.42,2005
5326,3597,PS3,Focus Home Interactive,Giants Software,0.42,2015
5327,10553,X360,2K Games,Yager Development,0.42,2012
5328,1586,PS2,Konami,Konami,0.42,2005
5329,5232,PS,Konami,KCET,0.42,1998
5330,5493,GBA,THQ,Human Soft,0.42,2001
5331,1038,XB,Electronic Arts,Criterion Games,0.42,2006
5332,10417,DS,Telegames,Cosmigo,0.42,2007
5333,12719,X360,Sega,PlatinumGames,0.42,2010
5334,1598,PSP,Konami,Konami,0.42,2007
5335,2830,XB,THQ,Traveller's Tales / Heavy Iron Studios,0.42,2006
5336,11435,PC,Unknown,En Masse,0.42,2011
5337,6281,XB,Electronic Arts,EA Redwood Shores,0.42,2004
5338,13479,Wii,Capcom,Capcom,0.42,2007
5339,8591,PS2,Disney Interactive Studios,Eurocom Entertainment Software,0.42,2007
5340,6751,PS,Capcom,Capcom,0.42,2000
5341,13281,PS,Capcom,Capcom,0.42,1998
5342,1092,X360,Ubisoft,Ubisoft Romania,0.42,2006
5343,4862,PS2,Mud Duck Productions,Bethesda Softworks,0.42,2004
5344,11955,PS2,Midway Games,Surreal Software,0.42,2004
5345,2104,SAT,Sega,Sega-AM3,0.42,1996
5346,10731,XB,LucasArts,Secret Level,0.42,2001
5347,7677,PS2,Acclaim Entertainment,Acclaim Entertainment,0.41,2003
5348,13542,PS2,Konami,Konami Computer Entertainment Japan,0.41,2003
5349,11944,DS,Ubisoft,Ubisoft,0.41,2011
5350,4417,PS3,MTV Games,Harmonix Music Systems,0.41,2010
5351,5360,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,0.41,2004
5352,2512,GBA,BAM! Entertainment,Virtucraft,0.41,2001
5353,7872,PS2,Sony Computer Entertainment,989 Sports,0.41,2003
5354,12242,PC,Eidos Interactive,Core Design Ltd.,0.41,1999
5355,9783,GBA,THQ,Software Creations,0.41,2001
5356,8887,PS2,Konami,Konami,0.41,2010
5357,3881,PSP,Sega,Sports Interactive,0.41,2010
5358,9875,DC,Sega,Sega-AM3,0.41,1999
5359,9032,PS,Activision,HammerHead Ltd.,0.41,1999
5360,1987,PS2,Sierra Entertainment,Unknown,0.41,2007
5361,12212,PS3,Ubisoft,Ubisoft Bucharest,0.41,2010
5362,7021,PS2,Sony Computer Entertainment,SCEA San Diego Studios,0.41,2010
5363,12964,PS,Hasbro Interactive,Artech Studios,0.41,2000
5364,8241,PC,Hemisphere Games,Hemisphere Games,0.41,2009
5365,12217,XB,Ubisoft,Red Storm Entertainment,0.41,2005
5366,12097,X360,Sierra Entertainment,Saber Interactive,0.41,2007
5367,7076,PSP,Namco Bandai,Capcom,0.41,2009
5368,10734,PSP,LucasArts,Krome Studios,0.41,2009
5369,5352,PC,Unknown,Final Form Games,0.41,2011
5370,1937,PS,Sony Computer Entertainment,Idol Minds Digital Entertainment,0.41,2000
5371,9091,PS2,Square Enix,tri-Ace,0.41,2005
5372,4452,PS,Take-Two Interactive,Tempest Software,0.41,2000
5373,13162,PS,Konami,KCET,0.41,2001
5374,79,PSP,Warner Bros. Interactive,Collision Studios,0.41,2007
5375,1482,DS,Activision,n-Space,0.41,2009
5376,7051,SAT,Bandai,CRI,0.41,1995
5377,6600,DS,THQ,Halfbrick Studios,0.41,2009
5378,1553,PSP,THQ,Rainbow Studios,0.41,2009
5379,6156,3DS,Warner Bros. Interactive Entertainment,TT Fusion,0.41,2012
5380,5493,PS2,THQ,Big Sky Software,0.41,2002
5381,5274,DS,Square Enix,Armor Project / Think Garage,0.41,2007
5382,13287,PS2,Activision,"Z-Axis, Ltd.",0.41,2006
5383,3175,SAT,Sega,Warp,0.41,1997
5384,5555,Wii,Knowledge Adventure,Knowledge Adventure Inc.,0.41,2009
5385,7968,PS2,THQ,Blue Tongue,0.41,2005
5386,3597,PS4,Focus Home Interactive,Giants Software,0.41,2015
5387,7610,PS,Sierra Entertainment,Papyrus,0.41,1996
5388,7133,Wii,Hudson Soft,Hudson Soft,0.41,2009
5389,1177,PS2,Sony Computer Entertainment,Millennium Kitchen,0.41,2002
5390,13243,PS3,THQ,THQ,0.41,2011
5391,6695,Wii,Electronic Arts,Team Fusion,0.41,2007
5392,1552,PS3,THQ,Rainbow Studios,0.41,2007
5393,1085,PS3,Aksys Games,Arc System Works,0.41,2010
5394,1877,PS,Westwood Studios,Westwood Studios,0.41,1997
5395,11317,PC,Namco Bandai Games,Namco Bandai Games,0.41,2015
5396,2536,NES,Namco,Namco,0.41,1985
5397,8137,N64,Atlus,Quest Corporation,0.41,2000
5398,9120,XB,Microsoft Game Studios,Digital Illusions,0.41,2004
5399,11152,N64,Titus,Titus Software,0.41,1999
5400,8939,XOne,Bandai Namco Games,Slightly Mad Studios,0.41,2015
5401,3562,X360,THQ,Blitz Game Studios,0.41,2011
5402,7988,Wii,Sega,Sonic Team,0.41,2007
5403,11965,PS2,Atari,Paradigm Entertainment,0.41,2002
5404,9487,PS2,Sony Computer Entertainment,Level 5,0.41,2007
5405,12390,PSP,Activision,Savage Entertainment,0.41,2009
5406,536,PS,Sony Computer Entertainment,From Software,0.41,1997
5407,5350,DS,THQ,Griptonite Games,0.41,2009
5408,12291,X360,2K Sports,2K Czech,0.41,2011
5409,2428,PS,Taito,Taito Corporation,0.41,1999
5410,10617,Wii,THQ,WayForward Technologies,0.41,2011
5411,6630,X360,Electronic Arts,BioWare,0.41,2012
5412,7179,Wii,Activision,Torus Games,0.41,2008
5413,4681,DS,Electronic Arts,EA Bright Light,0.41,2010
5414,5699,PS3,Namco Bandai,Bandai Namco Games,0.41,2009
5415,6410,3DS,EA Sports,EA Tiburon,0.41,2011
5416,4722,DS,Natsume,Marvelous Interactive,0.41,2010
5417,11199,PSV,Namco Bandai Games,Namco Bandai Games,0.41,2015
5418,774,PS2,Activision,Vicarious Visions,0.41,2009
5419,12546,PS3,Electronic Arts,Unknown,0.41,2008
5420,538,PS2,Agetec,From Software,0.41,2001
5421,1402,PS2,Sony Computer Entertainment,Cohort Studios,0.41,2007
5422,7233,GC,Midway Games,Midway,0.41,2002
5423,7646,PS2,2K Sports,Visual Concepts,0.41,2010
5424,279,PSP,Namco Bandai,Bandai Namco Games,0.41,2010
5425,8900,PS,Interplay,Cunning Developments,0.41,1996
5426,18,PS,Magical Company,Magical Company,0.41,1998
5427,7661,PS2,2K Sports,Visual Concepts,0.41,2008
5428,12641,PSP,THQ,THQ,0.41,2009
5429,4417,X360,MTV Games,Harmonix Music Systems,0.41,2010
5430,13449,GBA,Konami,Konami Computer Entertainment Japan,0.41,2001
5431,8021,NS,Nintendo,Nintendo EPD,0.41,2018
5432,5580,PS4,Ubisoft,Ubisoft Paris,0.41,2014
5433,6613,PS2,Activision,n-Space,0.41,2009
5434,6129,3DS,Warner Bros. Interactive,TT Fusion,0.41,2011
5435,6554,SNES,Nintendo,Jupiter Multimedia,0.41,1995
5436,3220,PS2,Midway Games,A2M,0.41,2005
5437,5435,SNES,Konami,Konami,0.41,1994
5438,11197,PS4,Namco Bandai Games,Aquria,0.41,2016
5439,2691,PS2,Ubisoft,Ubisoft Montreal,0.41,2001
5440,889,X360,Electronic Arts,Digtal Illusions,0.41,2006
5441,12019,3DS,Square Enix,Square Enix,0.41,2014
5442,5944,PS,EA Sports,EA Sports,0.41,2000
5443,3976,PS2,Electronic Arts,EA Redwood Shores,0.41,2005
5444,9965,PC,Daedalic Entertainment,Mimimi Productions,0.41,2016
5445,2469,XOne,Activision,Bungie,0.41,2016
5446,7677,Wii,EA Sports,EA Canada,0.41,2010
5447,5588,X360,Ubisoft,Ubisoft,0.41,2011
5448,9593,DS,Natsume,Neverland Company,0.41,2010
5449,7628,X360,505 Games,Artificial Mind and Movement,0.41,2010
5450,6996,PS2,Activision,Treyarch,0.41,2002
5451,10584,X360,Activision,Shaba Games / Treyarch,0.4,2008
5452,2667,PS,Sony Computer Entertainment,Various,0.4,2003
5453,10286,Wii,Ubisoft,7 Studios,0.4,2009
5454,7870,PS,Sony Computer Entertainment,989 Sports,0.4,2001
5455,8422,2600,Atari,Atari,0.4,1984
5456,7307,2600,Coleco,Coleco,0.4,1982
5457,11273,GC,THQ,Avalanche Software,0.4,2003
5458,12117,PS3,Midway Games,Midway Studios Los Angeles,0.4,2008
5459,961,X360,Ubisoft,Ubisoft,0.4,2007
5460,1423,PS3,Activision,Cauldron,0.4,2009
5461,10311,XOne,Activision,Vicarious Visions,0.4,2015
5462,7677,PS3,EA Sports,EA Tiburon,0.4,2010
5463,6712,GB,Imagineer,Natsume,0.4,1997
5464,7242,DS,Activision,"Black Lantern Studios, Inc.",0.4,2012
5465,7645,PS2,2K Sports,Visual Concepts,0.4,2009
5466,2393,PS2,Midway Games,7 Studios,0.4,2002
5467,7871,PS2,Sony Computer Entertainment,989 Sports,0.4,2002
5468,10899,DS,Ubisoft,Jet Black Games,0.4,2009
5469,11245,Wii,Namco Bandai,Bandai Namco Games,0.4,2009
5470,1908,2600,Sega,Sega,0.4,1983
5471,8288,X360,Codemasters,Triumph Studios,0.4,2007
5472,9136,X360,Activision,FUN Labs,0.4,2010
5473,4153,PS2,Midway Games,Midway?ÿStudios?ÿSan?ÿDiego,0.4,2005
5474,4689,GC,Electronic Arts,Electronic Arts,0.4,2003
5475,12900,PS2,KOEI,Omega Force,0.4,2008
5476,2975,GB,Enix,TOSE Software,0.4,2001
5477,8954,3DS,Namco Bandai Games,Banpresto,0.4,2013
5478,11537,PS2,Disney Interactive Studios,Traveller's Tales,0.4,2008
5479,11686,GBA,THQ,Helixe,0.4,2005
5480,8459,PS,Sony Computer Entertainment,SCE,0.4,1998
5481,11641,X360,Microsoft Studios,Twisted Pixel Games,0.4,2011
5482,844,GC,Nintendo,Kuju Entertainment,0.4,2005
5483,7708,PS,989 Studios,989 Sports,0.4,1999
5484,8803,GC,THQ,Pacific Coast Power & Light,0.4,2004
5485,12825,PS3,THQ,Heavy Iron Studios,0.4,2008
5486,9701,SNES,Takara,Takara,0.4,1994
5487,13413,DS,Konami,Konami,0.4,2009
5488,10179,PC,2K Games,Firaxis Games,0.4,2014
5489,2643,PS3,Disney Interactive Studios,Zoe Mode,0.4,2009
5490,7026,PS3,Sony Computer Entertainment,SCE San Diego Studio,0.4,2015
5491,5347,DS,Ubisoft,Ubisoft Montreal,0.4,2009
5492,9686,PC,Ska Studios,Ska Studios,0.4,2016
5493,6154,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,0.4,2014
5494,3711,SAT,Sega,Sega-AM2,0.4,1996
5495,7750,PS,989 Studios,Red Zone Entertainment,0.4,1999
5496,12388,PS3,Activision,High Moon Studios,0.4,2012
5497,11766,PS2,Sierra Entertainment,Etranges Libellules,0.4,2008
5498,278,PSP,Namco Bandai,Bandai Namco Games,0.4,2011
5499,7204,Wii,Zoo Games,Team6 Game Studios,0.4,2009
5500,7228,N64,Midway Games,Avalanche Software,0.4,1997
5501,7878,N64,Acclaim Entertainment,Iguana Entertainment,0.4,1999
5502,9555,N64,Nintendo,Nintendo Software Technology Corporation,0.4,2000
5503,12279,N64,Kemco,Boss Game Studios,0.4,1997
5504,13340,PS4,Sega,Sega,0.4,2020
5505,54,PS2,Acclaim Entertainment,Acclaim Studios Cheltenham,0.4,2001
5506,637,PS2,Atari,Digital Eclipse,0.4,2004
5507,1339,PS,Infogrames,Behaviour Interactive Inc.,0.4,1999
5508,6612,Wii,Activision,Vicarious Visions,0.4,2006
5509,4995,PS2,Activision,Eutechnyx,0.4,2007
5510,7033,PS2,Sony Computer Entertainment,989 Sports,0.4,2005
5511,1322,PS2,Crave Entertainment,Point of View,0.4,2007
5512,7432,DS,Mentor Interactive,1st Playable Productions,0.4,2009
5513,9469,GBA,THQ,Helixe,0.4,2001
5514,9880,PS3,Sega,Sumo Digital,0.4,2008
5515,7378,XB,THQ,Rainbow Studios,0.4,2005
5516,9129,GC,Midway Games,"Pipeworks Software, Inc.",0.4,2006
5517,10629,Wii,Electronic Arts,Maxis,0.4,2009
5518,11980,GC,Electronic Arts,Maxis,0.4,2004
5519,9423,PS,Electronic Arts,Electronic Arts,0.4,1999
5520,13257,PSP,THQ,Yuke's,0.4,2005
5521,7245,GBA,Nintendo,Brownie Brown / HAL Laboratory / Nintendo SPD Production Group No. 3,0.4,2006
5522,7966,GBA,THQ,Altron,0.4,2004
5523,13046,Wii,Crave Entertainment,49Games,0.4,2008
5524,9467,NS,505 Games,Psyonix Studios,0.4,2018
5525,12393,PS3,Activision,Traveller's Tales,0.4,2007
5526,11564,X360,2K Games,Digital Extremes,0.4,2012
5527,11793,NS,Warner Bros. Interactive Entertainment,Traveller's Tales,0.4,2017
5528,4219,DS,Atari,Zen Studios Inc.,0.4,2009
5529,13391,PS,Sierra Entertainment,"Starsphere Interactive, Inc.",0.4,1999
5530,7100,3DS,Nintendo,Valhalla Game Studios,0.4,2016
5531,4021,SNES,ChunSoft,ChunSoft,0.4,1995
5532,3597,X360,Focus Home Interactive,Giants Software,0.4,2015
5533,13061,Wii,Activision,Behaviour Interactive,0.4,2012
5534,10734,DS,LucasArts,Krome Studios,0.4,2009
5535,7698,XB,EA Sports,EA Canada,0.4,2001
5536,10737,GC,LucasArts,Pandemic Studios,0.4,2002
5537,1596,DS,Konami,Konami,0.4,2006
5538,1176,PS,Sony Computer Entertainment,Millennium Kitchen,0.4,2000
5539,2470,X360,Activision,Bungie,0.4,2015
5540,2639,PS3,Disney Interactive Studios,Zoe Mode,0.4,2008
5541,5069,PS2,Namco,Argonaut Games,0.4,2003
5542,543,PS3,Namco Bandai,From Software,0.4,2012
5543,10566,Wii,Warner Bros. Interactive,Sidhe Interactive,0.4,2008
5544,1869,PS,Westwood Studios,Westwood Studios,0.4,1997
5545,4727,PS2,Natsume,Victor Interactive Software,0.4,2001
5546,6235,Wii,Electronic Arts,EA Salt Lake,0.4,2008
5547,9814,PS2,Bandai,Bandai,0.4,2004
5548,1473,GC,Activision,EXAKT Entertainment,0.4,2004
5549,7576,DS,D3 Publisher,TOSE,0.4,2007
5550,10015,DS,Focus Home Interactive,Frogwares,0.4,2009
5551,11297,SNES,Namco,Wolf Team,0.4,1995
5552,8046,Wii,Ubisoft,Grasshopper Manufacture,0.4,2010
5553,11175,PS2,Valcon Games,Jester Interactive,0.4,2005
5554,8620,DS,Sega,Firebrand Games,0.39,2009
5555,10307,WiiU,Activision,Unknown,0.39,2012
5556,9586,PS2,Konami,Yuke's Future Media Creators,0.39,2004
5557,12238,X360,Eidos Interactive,Crystal Dynamics,0.39,2007
5558,4681,PS3,Electronic Arts,EA Bright Light,0.39,2010
5559,3827,Wii,Xseed Games,Bandai Namco Games,0.39,2011
5560,3561,PS2,2K Games,7 Studios,0.39,2007
5561,12585,XB,Activision,Treyarch,0.39,2005
5562,5546,PS2,THQ,Juice Games,0.39,2007
5563,3354,3DS,Atlus,Atlus Co.,0.39,2013
5564,7920,N64,EA Sports,MBL Research,0.39,1998
5565,3873,PC,Sega,Sports Interactive,0.39,2015
5566,1866,3DS,Ubisoft,Ubisoft,0.39,2011
5567,6112,X360,THQ,Yuke's,0.39,2009
5568,2157,PSP,Level 5,Level 5,0.39,2011
5569,7677,X360,EA Sports,EA Tiburon,0.39,2010
5570,7604,PS,Hasbro Interactive,Monster Games Inc.,0.39,2000
5571,1144,PS,Sony Computer Entertainment,Eighting / Raizing,0.39,1998
5572,1358,2600,Mattel Interactive,Mattel,0.39,1983
5573,7079,PS2,Bandai,Bandai,0.39,2002
5574,2658,GBA,THQ,Vicarious Visions,0.39,2003
5575,3674,3DS,EA Sports,EA Canada,0.39,2011
5576,12435,PC,Frozenbyte,Frozenbyte,0.39,2015
5577,7688,PS2,Electronic Arts,EA Canada,0.39,2008
5578,3291,DS,Ubisoft,Mud Duck Productions,0.39,2008
5579,11054,Wii,Sega,Sega,0.39,2010
5580,11655,XB,Sega,Wow Entertainment,0.39,2002
5581,2203,DS,Activision,Zoe Mode,0.39,2008
5582,6140,X360,Warner Bros. Interactive Entertainment,Traveller's Tales,0.39,2016
5583,3795,GBA,Nintendo,Intelligent Systems,0.39,2002
5584,5259,PS3,Sega,"Sega Studios, San Francisco",0.39,2010
5585,8166,3DS,Namco Bandai Games,Ganbarion,0.39,2014
5586,5583,Wii,Ubisoft,Ubisoft Paris,0.39,2017
5587,3725,Wii,Square Enix,Square Enix,0.39,2009
5588,7688,PSP,Electronic Arts,EA Canada,0.39,2008
5589,6069,2600,Activision,Activision,0.39,1981
5590,5581,PS4,Ubisoft,Ubisoft Paris,0.39,2015
5591,2494,XOne,Square Enix,Eidos Montreal,0.39,2016
5592,12046,PS,Rockstar Games,Z-Axis,0.39,1999
5593,353,X360,Sega,Obsidian Entertainment,0.39,2010
5594,3104,PS3,Square Enix,Obsidian Entertainment,0.39,2011
5595,519,DS,THQ,THQ,0.39,2008
5596,7903,XOne,EA Sports,EA Canada,0.39,2017
5597,10625,PSP,THQ,Heavy Iron Studios,0.39,2009
5598,2784,GC,Nintendo,Namco,0.39,2005
5599,5579,PS3,Ubisoft,Ubisoft Paris,0.39,2013
5600,11350,PS,Enterbrain,ASCII Entertainment / Tirnanog,0.39,2001
5601,10625,Wii,THQ,Heavy Iron Studios,0.39,2009
5602,1899,PS3,Sega,Monolith Productions,0.39,2008
5603,11246,Wii,Namco Bandai,Bandai Namco Games,0.39,2011
5604,2637,Wii,THQ,THQ,0.39,2011
5605,7131,PS3,Electronic Arts,Electronic Arts,0.39,2010
5606,10672,XB,EA Sports BIG,EA Canada,0.39,2003
5607,6405,GBA,EA Sports,Exient Entertainment,0.39,2004
5608,335,N64,Acclaim Entertainment,Iguana Entertainment,0.39,1999
5609,911,N64,3DO,3DO,0.39,1999
5610,2099,N64,Nintendo,Noise Inc.,0.39,2000
5611,3423,N64,Acclaim Entertainment,Probe Entertainment Limited,0.39,1998
5612,7179,DS,Activision,Torus Games,0.39,2008
5613,836,PS4,Warner Bros. Interactive Entertainment,Rocksteady Studios,0.39,2016
5614,1681,GC,Nintendo,skip Ltd.,0.39,2006
5615,10734,X360,LucasArts,Krome Studios,0.39,2009
5616,5372,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,0.39,2003
5617,2977,PSV,Atlus,Vanillaware,0.39,2013
5618,5745,PS2,Crave Entertainment,LightWeight,0.39,2001
5619,1135,PS2,Eidos Interactive,Crystal Dynamics,0.39,2002
5620,189,DS,Nintendo,Intelligent Systems,0.39,2005
5621,10999,SNES,Human Entertainment,Human Club,0.39,1991
5622,1429,PS2,Activision,Sand Grain Studios,0.39,2005
5623,1673,PS2,Ubisoft,Ubisoft Romania,0.39,2003
5624,3616,SNES,Takara,SNK Corporation,0.39,1993
5625,6255,PSP,Sony Computer Entertainment,SCE Japan Studio,0.39,2006
5626,11589,XOne,Bethesda Softworks,Tango Gameworks,0.39,2017
5627,6391,PSP,EA Sports,EA Tiburon,0.39,2010
5628,9250,X360,THQ,Volition Inc.,0.39,2011
5629,3982,GB,Banpresto,Alpha Unit,0.39,2001
5630,5079,PS2,Vivendi Games,Eurocom?ÿEntertainment?ÿSoftware,0.39,2006
5631,11893,GBA,Electronic Arts,Maxis,0.39,2005
5632,9431,PS3,Sierra Entertainment,High Moon Studios,0.39,2008
5633,10996,SNES,Namco,Namco,0.39,1994
5634,9721,3DS,Tecmo Koei,Omega Force,0.39,2011
5635,691,PS2,Capcom,Capcom,0.39,2003
5636,6628,PC,Electronic Arts,BioWare Corp.,0.39,2010
5637,4922,X360,Eidos Interactive,IO Interactive,0.39,2006
5638,12200,XB,Ubisoft,Red Storm Entertainment,0.39,2005
5639,10198,PS3,Konami,Double Helix Games,0.39,2008
5640,13540,PS3,Konami Digital Entertainment,Kojima Productions,0.39,2012
5641,10619,DS,THQ,THQ,0.39,2009
5642,12064,PS2,Electronic Arts,EA Salt Lake,0.39,2007
5643,4954,Wii,Aksys Games,SIMS,0.39,2009
5644,12071,PS3,EA Sports,EA Tiburon,0.39,2013
5645,5688,PS2,Konami,Blitz Games,0.39,2008
5646,4199,PS3,Deep Silver,Lightning Fish,0.39,2010
